Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh)
Greece,GRC,2021,1967.4905,13708.882,6682.6846
High-income countries,,1965,12594.967,16886.326,5813.3354
High-income countries,,1966,12395.451,17929.656,6232.37
High-income countries,,1967,12036.758,19034.117,6585.5757
High-income countries,,1968,12177.829,20484.86,7143.138
High-income countries,,1969,12204.601,22024.842,7789.2847
High-income countries,,1970,11890.656,23662.89,8373.893
High-income countries,,1971,11150.6045,24537.877,8816.369
High-income countries,,1972,10943.639,26047.293,9201.1
High-income countries,,1973,11275.565,27735.715,9366.969
High-income countries,,1974,11067.271,26296.121,9351.128
High-income countries,,1975,10759.862,25132.99,8929.294
High-income countries,,1976,11269.002,26615.117,9199.557
High-income countries,,1977,11315.784,27076.17,9213.675
High-income countries,,1978,11143.202,27834.28,9355.993
High-income countries,,1979,11743.397,27790.56,9760.289
High-income countries,,1980,12057.473,25552.207,9600.155
High-income countries,,1981,12087.597,23898.291,9363.132
High-income countries,,1982,11845.703,22543.953,8880.929
High-income countries,,1983,12009.698,22053.213,8619.389
High-income countries,,1984,12435.184,22485.043,9277.893
High-income countries,,1985,12857.915,22299.354,9298.764
High-income countries,,1986,12610.597,22937.053,9083.072
High-income countries,,1987,12862.998,23068.924,9521.204
High-income countries,,1988,13064.103,23826.148,9795.282
High-income countries,,1989,13038.703,23954.246,10231.604
High-income countries,,1990,12618.278,23979.45,10362.166
High-income countries,,1991,12250.398,23871.88,10655.187
High-income countries,,1992,11858.2,24253.97,10858.188
High-income countries,,1993,11742.742,24153.832,11192.057
High-income countries,,1994,11626.523,24784.389,11417.434
High-income countries,,1995,11609.403,25036.795,11957.719
High-income countries,,1996,11876.367,25540.861,12473.953
High-income countries,,1997,11887.703,25730.771,12545.82
High-income countries,,1998,11761.539,25744.082,12553.996
High-income countries,,1999,11598.777,26055.719,12807.779
High-income countries,,2000,12033.047,25888.793,13240.194
High-income countries,,2001,11896.729,25854.29,13113.541
High-income countries,,2002,11930.633,25748.746,13350.719
High-income countries,,2003,12181.355,25990.264,13460.864
High-income countries,,2004,12145.409,26398.314,13673.482
High-income countries,,2005,12138.385,26272.041,13747.42
High-income countries,,2006,12090.264,25999.156,13683.022
High-income countries,,2007,12179.674,25728.008,14079.054
High-income countries,,2008,11839.481,24773.574,14304.026
High-income countries,,2009,10486.085,23596.41,13731.19
High-income countries,,2010,11039.044,23852.45,14649.57
High-income countries,,2011,10746.599,23491.213,14536.969
High-income countries,,2012,10226.137,23209.8,14862.316
High-income countries,,2013,10317.82,23051.025,15057.885
High-income countries,,2014,10059.249,22908.445,14760.164
High-income countries,,2015,9359.144,23199.908,15126.327
High-income countries,,2016,8748.592,23391.062,15333.991
High-income countries,,2017,8574.284,23397.346,15425.841
High-income countries,,2018,8272.375,23430.318,16080.808
High-income countries,,2019,7276.2915,23093.543,16383
High-income countries,,2020,6207.1157,20379.723,15973.684
High-income countries,,2021,6732.765,21476.389,16250.384
Hong Kong,HKG,1965,397.1342,6904.8584,0
Hong Kong,HKG,1966,334.57007,7407.1895,0
Hong Kong,HKG,1967,262.76016,8692.909,0
Hong Kong,HKG,1968,185.0342,9316.174,0
Hong Kong,HKG,1969,107.39832,10871.491,0
Hong Kong,HKG,1970,61.751022,11564.239,0
Hong Kong,HKG,1971,77.94509,11975.7705,0
Hong Kong,HKG,1972,36.62254,13323.273,0
Hong Kong,HKG,1973,19.224247,13488.538,0
Hong Kong,HKG,1974,18.746065,13465.14,0
Hong Kong,HKG,1975,15.676577,12369.02,0
Hong Kong,HKG,1976,20.408562,14257.463,0
Hong Kong,HKG,1977,17.451588,15049.051,0
Hong Kong,HKG,1978,12.193846,15299.178,0
Hong Kong,HKG,1979,9.546968,15333.522,0
Hong Kong,HKG,1980,4.672042,15340.32,0
Hong Kong,HKG,1981,80.16355,15952.387,0
Hong Kong,HKG,1982,2014.5212,15278.271,0
Hong Kong,HKG,1983,4654.5425,13384.426,0
Hong Kong,HKG,1984,5983.362,12215.077,0
Hong Kong,HKG,1985,7300.3325,11320.157,0
Hong Kong,HKG,1986,8323.178,10900.346,0
Hong Kong,HKG,1987,10269.608,10527.873,0
Hong Kong,HKG,1988,11698.524,11890.972,0
Hong Kong,HKG,1989,12344.229,12489.185,0
Hong Kong,HKG,1990,10939.652,12928.807,0
Hong Kong,HKG,1991,11635.001,12740.885,0
Hong Kong,HKG,1992,12161.022,16124.211,0
Hong Kong,HKG,1993,13893.415,16567.688,0
Hong Kong,HKG,1994,9798.016,17451.266,0
Hong Kong,HKG,1995,10434.454,18454.201,48.679382
Hong Kong,HKG,1996,7644.4463,17827.049,3042.369
Hong Kong,HKG,1997,6342.903,17349.18,4670.928
Hong Kong,HKG,1998,7758.603,16379.324,4311.8604
Hong Kong,HKG,1999,6536.2656,17176.184,4686.0625
Hong Kong,HKG,2000,7494.913,17662.34,4180.0815
Hong Kong,HKG,2001,11716.223,20779.887,4175.041
Hong Kong,HKG,2002,9050.955,22553.63,3938.989
Hong Kong,HKG,2003,11415.916,22572.191,2519.085
Hong Kong,HKG,2004,10613.999,26469.006,3623.625
Hong Kong,HKG,2005,11512.713,23801.719,3621.05
Hong Kong,HKG,2006,11455.071,25638.521,3958.975
Hong Kong,HKG,2007,12425.716,27318.572,3676.9932
Hong Kong,HKG,2008,11306.958,24586.09,4223.8325
Hong Kong,HKG,2009,11733.964,27723.178,4076.7095
Hong Kong,HKG,2010,10154.04,29812.625,5039.389
Hong Kong,HKG,2011,12005.923,29838.908,3989.3943
Hong Kong,HKG,2012,11721.86,28357.28,3643.7666
Hong Kong,HKG,2013,12385.723,28720.127,3403.3013
Hong Kong,HKG,2014,12884.084,26986.438,3246.7102
Hong Kong,HKG,2015,10527.397,29441.22,4115.812
Hong Kong,HKG,2016,10475.532,30340.605,4204.6753
Hong Kong,HKG,2017,9779.226,34169.39,4176.2847
Hong Kong,HKG,2018,10016.697,34499.875,4033.0476
Hong Kong,HKG,2019,9574.174,32187.652,4157.033
Hong Kong,HKG,2020,5096.7583,22643.912,6591.5054
Hong Kong,HKG,2021,5666.094,20265.557,6438.609
Hungary,HUN,1965,12512.087,4365.813,1340.8381
Hungary,HUN,1966,11964.961,4781.2983,1657.4344
Hungary,HUN,1967,10342.636,5040.7124,2119.6348
Hungary,HUN,1968,10170.797,5263.444,2657.9539
Hungary,HUN,1969,10285.991,5866.4717,3152.9617
Hungary,HUN,1970,10418.711,6791.192,3524.1597
Hungary,HUN,1971,10055.741,7629.239,3659.1738
Hungary,HUN,1972,9743.019,8287.226,3937.6746
Hungary,HUN,1973,9761.573,9293.706,4660.699
Hungary,HUN,1974,9268.012,10128.37,4941.264
Hungary,HUN,1975,8777.574,11358.247,5456.4575
Hungary,HUN,1976,8844.661,11833.066,6515.78
Hungary,HUN,1977,8954.558,12522.776,6989.1167
Hungary,HUN,1978,8914.813,13803.565,7627.033
Hungary,HUN,1979,8960.107,12972.355,8035.5825
Hungary,HUN,1980,8781.188,12603.488,8666.465
Hungary,HUN,1981,8838.507,12063.212,8879.73
Hungary,HUN,1982,9236.873,11454.053,9295.439
Hungary,HUN,1983,8711.878,10896.457,9297.275
Hungary,HUN,1984,8509.614,11453.741,9504.428
Hungary,HUN,1985,8388.179,11707.921,9738.203
Hungary,HUN,1986,8319.183,10851.331,10365.943
Hungary,HUN,1987,8343.804,11415.571,10327.081
Hungary,HUN,1988,7899.145,10604.107,10248.753
Hungary,HUN,1989,7100.701,10314.993,10478.614
Hungary,HUN,1990,6901.4336,10441.831,9990.266
Hungary,HUN,1991,6427.468,8935.888,9907.655
Hungary,HUN,1992,5798.899,9526.063,8713.541
Hungary,HUN,1993,5230.03,8694.297,9388.221
Hungary,HUN,1994,4968.563,9038.883,9494.486
Hungary,HUN,1995,4894.5396,8623.528,10332.345
Hungary,HUN,1996,4842.3906,7974.8403,11550.109
Hungary,HUN,1997,4635.4937,8174.15,10977.196
Hungary,HUN,1998,4509.4927,8695.165,11080.667
Hungary,HUN,1999,4708.6445,8263.592,11260.3
Hungary,HUN,2000,4410.1963,8031.681,11008.377
Hungary,HUN,2001,4200.2114,7771.5366,12238.679
Hungary,HUN,2002,4064.3706,7600.889,12388.812
Hungary,HUN,2003,4171.796,7142.8564,13662.176
Hungary,HUN,2004,3964.9138,7608.941,13493.818
Hungary,HUN,2005,3533.3784,8794.638,13962.58
Hungary,HUN,2006,3552.6216,9309.043,13248.621
Hungary,HUN,2007,3618.5547,9289.268,12398.676
Hungary,HUN,2008,3521.1147,8841.085,12253.444
Hungary,HUN,2009,2969.1846,8405.995,10634.513
Hungary,HUN,2010,3135.001,7900.3643,11430.469
Hungary,HUN,2011,3169.5667,7730.4023,10964.791
Hungary,HUN,2012,3059.1682,7263.9175,9816.409
Hungary,HUN,2013,2685.994,7122.9097,9176.829
Hungary,HUN,2014,2662.2747,7948.8433,8228.303
Hungary,HUN,2015,2765.684,8537.134,8848.481
Hungary,HUN,2016,2598.6992,8507.286,9512.095
Hungary,HUN,2017,2670.8008,9244.971,10148.329
Hungary,HUN,2018,2526.3457,9928.192,9842.534
Hungary,HUN,2019,2188.6438,10031.813,10073.888
Hungary,HUN,2020,2009.625,9194.279,10453.718
Hungary,HUN,2021,1733.4854,9765.665,11108.983
Iceland,ISL,1965,395.2789,29182.65,0
Iceland,ISL,1966,286.2671,30945.889,0
Iceland,ISL,1967,216.47832,29544.877,0
Iceland,ISL,1968,168.63568,31115.842,0
Iceland,ISL,1969,117.75107,28274.191,0
Iceland,ISL,1970,78.24611,28734.098,0
Iceland,ISL,1971,53.350407,31038.777,0
Iceland,ISL,1972,37.975536,32777.047,0
Iceland,ISL,1973,23.54304,37385.047,0
Iceland,ISL,1974,18.708529,34418.656,0
Iceland,ISL,1975,12.411346,31916.773,0
Iceland,ISL,1976,12.500605,31749.771,0
Iceland,ISL,1977,11.303992,32959.504,0
Iceland,ISL,1978,9.49417,34458.94,0
Iceland,ISL,1979,811.6831,33129.508,0
Iceland,ISL,1980,1070.809,30498.83,0
Iceland,ISL,1981,1799.7584,29430.613,0
Iceland,ISL,1982,1656.2524,26538.145,0
Iceland,ISL,1983,2335.9458,25443.824,0
Iceland,ISL,1984,3194.2256,26267.812,0
Iceland,ISL,1985,3388.1013,25971.992,0
Iceland,ISL,1986,3788.4504,26152.969,0
Iceland,ISL,1987,2988.8672,27974.986,0
Iceland,ISL,1988,2967.1248,28790.836,0
Iceland,ISL,1989,3130.5254,30415.854,0
Iceland,ISL,1990,2963.0552,30770.275,0
Iceland,ISL,1991,3021.485,28558.758,0
Iceland,ISL,1992,2350.2896,30390.818,0
Iceland,ISL,1993,2403.2551,31213.146,0
Iceland,ISL,1994,2353.9348,31349.807,0
Iceland,ISL,1995,2753.8228,31367.87,0
Iceland,ISL,1996,2713.116,34859.16,0
Iceland,ISL,1997,2790.9775,33929.113,0
Iceland,ISL,1998,2478.7593,34390.477,0
Iceland,ISL,1999,2864.1733,33918.79,0
Iceland,ISL,2000,3906.9026,34101.6,0
Iceland,ISL,2001,4182.2573,31579.377,0
Iceland,ISL,2002,4129.039,32558.469,0
Iceland,ISL,2003,4025.6814,32680.31,0
Iceland,ISL,2004,4180.4814,33885.75,0
Iceland,ISL,2005,3927.6812,33967.26,0
Iceland,ISL,2006,3927.9822,33735.824,0
Iceland,ISL,2007,4097.2935,33001.195,0
Iceland,ISL,2008,3497.1174,29991.457,0
Iceland,ISL,2009,3223.8042,27705.883,0
Iceland,ISL,2010,3403.0056,26572.604,0
Iceland,ISL,2011,3392.7532,26134.418,0
Iceland,ISL,2012,3452.8809,25717.541,0
Iceland,ISL,2013,3934.7478,26625.348,0
Iceland,ISL,2014,3187.6833,27538.709,0
Iceland,ISL,2015,3490.3872,29735.395,0
Iceland,ISL,2016,4005.1729,32300.78,0
Iceland,ISL,2017,3880.0183,35225.895,0
Iceland,ISL,2018,3777.6729,37136.83,0
Iceland,ISL,2019,3618.6323,30760.723,0
Iceland,ISL,2020,0,19943.428,0
Iceland,ISL,2021,0,20113.508,
India,IND,1965,826.6257,293.92307,4.743955
India,IND,1966,807.08673,321.23688,5.211954
India,IND,1967,803.24835,324.45288,6.8177547
India,IND,1968,813.271,355.75467,7.412755
India,IND,1969,845.0922,417.97668,8.701471
India,IND,1970,783.51184,406.97922,11.351481
India,IND,1971,776.9699,426.89966,11.765313
India,IND,1972,802.4238,450.18216,12.620843
India,IND,1973,774.1044,464.61267,12.307608
India,IND,1974,854.25183,445.35544,13.619271
India,IND,1975,897.9702,446.00162,17.049557
India,IND,1976,914.63403,460.04868,20.259336
India,IND,1977,936.56537,483.4294,21.164537
India,IND,1978,886.52655,513.86926,23.121052
India,IND,1979,921.0926,542.3466,28.122726
India,IND,1980,946.52435,540.7589,16.260864
India,IND,1981,1041.0637,569.0458,27.749521
India,IND,1982,1006.4931,579.64075,35.567265
India,IND,1983,1044.5432,595.7859,41.373894
India,IND,1984,1072.6387,625.3376,46.324314
India,IND,1985,1098.8859,663.4297,55.403675
India,IND,1986,1154.6112,682.1329,75.701004
India,IND,1987,1240.1738,688.67914,85.29561
India,IND,1988,1302.0496,739.4492,97.75937
India,IND,1989,1384.8867,783.759,113.73609
India,IND,1990,1465.9336,797.3536,133.1806
India,IND,1991,1527.5214,794.3164,145.23788
India,IND,1992,1584.7262,819.9734,159.04695
India,IND,1993,1608.0566,811.83325,158.33179
India,IND,1994,1626.308,855.07166,167.75157
India,IND,1995,1692.0552,934.7415,187.47507
India,IND,1996,1707.0219,989.3013,200.67221
India,IND,1997,1751.273,1037.4331,214.02654
India,IND,1998,1775.5999,1090.1407,230.48833
India,IND,1999,1726.7408,1174.9918,231.844
India,IND,2000,1803.6102,1209.1322,239.35341
India,IND,2001,1785.9176,1190.9702,235.66667
India,IND,2002,1832.6194,1194.2262,241.77452
India,IND,2003,1886.4818,1195.7477,254.39871
India,IND,2004,1974.4773,1244.6201,269.91193
India,IND,2005,2127.1704,1245.536,297.28464
India,IND,2006,2174.959,1295.8414,306.02176
India,IND,2007,2345.3743,1364.1353,326.22113
India,IND,2008,2503.2524,1412.6707,331.37076
India,IND,2009,2684.6038,1465.6896,401.32782
India,IND,2010,2718.844,1477.1475,475.26175
India,IND,2011,2817.5735,1526.8639,479.36432
India,IND,2012,3054.8274,1597.8328,437.0314
India,IND,2013,3199.6162,1588.7316,379.6614
India,IND,2014,3475.957,1612.4065,371.0208
India,IND,2015,3475.9705,1721.9835,361.3882
India,IND,2016,3502.154,1866.0999,379.4233
India,IND,2017,3577.0332,1899.1992,395.80585
India,IND,2018,3769.4941,1963.5024,423.6387
India,IND,2019,3733.4934,2006.7872,428.3806
India,IND,2020,3461.5212,1805.4485,433.04575
India,IND,2021,3964.4036,1856.2616,441.66977
Indonesia,IDN,1965,14.8309765,717.1327,50.16911
Indonesia,IDN,1966,17.743534,674.62067,49.98498
Indonesia,IDN,1967,12.148701,634.31506,59.5088
Indonesia,IDN,1968,8.844614,653.29065,58.86957
Indonesia,IDN,1969,10.370109,680.6472,107.97173
Indonesia,IDN,1970,8.780909,702.8881,109.13847
Indonesia,IDN,1971,9.827023,709.3017,107.46309
Indonesia,IDN,1972,9.571691,747.1654,102.66605
Indonesia,IDN,1973,6.248223,869.0191,65.11155
Indonesia,IDN,1974,6.6355753,884.90814,89.40586
Indonesia,IDN,1975,8.242995,989.59814,180.23718
Indonesia,IDN,1976,8.040304,1039.9612,177.31429
Indonesia,IDN,1977,8.436001,1196.5474,368.12296
Indonesia,IDN,1978,10.95065,1316.2163,415.33878
Indonesia,IDN,1979,16.075405,1397.963,523.3077
Indonesia,IDN,1980,19.85725,1535.7539,481.54877
Indonesia,IDN,1981,20.701271,1644.9918,469.73907
Indonesia,IDN,1982,19.105043,1670.658,436.13403
Indonesia,IDN,1983,18.676483,1598.6622,572.08984
Indonesia,IDN,1984,19.128765,1685.2653,653.3987
Indonesia,IDN,1985,63.13344,1621.8123,756.69653
Indonesia,IDN,1986,99.42916,1630.2711,799.9484
Indonesia,IDN,1987,152.91148,1656.464,811.7815
Indonesia,IDN,1988,156.74832,1709.6862,845.7628
Indonesia,IDN,1989,230.97632,1780.4382,929.64105
Indonesia,IDN,1990,218.4231,2010.6669,942.7448
Indonesia,IDN,1991,217.23138,2104.4973,1066.4949
Indonesia,IDN,1992,260.66672,2230.1333,1143.3904
Indonesia,IDN,1993,298.82938,2338.9546,1192.7316
Indonesia,IDN,1994,294.04016,2274.3777,1389.3882
Indonesia,IDN,1995,318.34772,2477.1375,1441.3252
Indonesia,IDN,1996,373.3798,2621.5425,1476.3848
Indonesia,IDN,1997,453.15826,2857.6975,1515.5017
Indonesia,IDN,1998,478.75528,2680.2095,1438.449
Indonesia,IDN,1999,649.1279,2764.1575,1539.9148
Indonesia,IDN,2000,715.03564,2975.685,1541.775
Indonesia,IDN,2001,895.07434,3037.0837,1572.2078
Indonesia,IDN,2002,910.6863,3004.833,1685.6384
Indonesia,IDN,2003,1206.2335,3044.925,1773.2721
Indonesia,IDN,2004,1094.1725,3181.9377,1602.302
Indonesia,IDN,2005,1238.244,3137.5537,1590.5918
Indonesia,IDN,2006,1448.2135,2982.5022,1601.0256
Indonesia,IDN,2007,1793.2719,3104.9644,1475.0189
Indonesia,IDN,2008,1539.7998,3126.64,1668.2888
Indonesia,IDN,2009,1600.5723,3101.191,1747.0569
Indonesia,IDN,2010,1886.299,3242.5479,1805.1093
Indonesia,IDN,2011,2205.9685,3433.6013,1729.4357
Indonesia,IDN,2012,2249.2202,3565.2576,1717.3186
Indonesia,IDN,2013,1949.6177,3405.8047,1757.1936
Indonesia,IDN,2014,2037.0431,3352.7603,1718.8406
Indonesia,IDN,2015,2295.7527,3161.7307,1765.9965
Indonesia,IDN,2016,2369.3237,3017.827,1704.4391
Indonesia,IDN,2017,2513.4548,3204.2485,1633.8573
Indonesia,IDN,2018,2952.3557,3273.6692,1667.3198
Indonesia,IDN,2019,3517.95,3152.5535,1632.1069
Indonesia,IDN,2020,3323.8967,2755.1465,1380.0458
Indonesia,IDN,2021,3329.836,2871.8257,1354.5303
Iran,IRN,1965,99.482185,3321.8313,316.7499
Iran,IRN,1966,106.23218,3531.0664,322.52374
Iran,IRN,1967,113.92647,3796.1248,328.62012
Iran,IRN,1968,122.032486,4073.348,341.32895
Iran,IRN,1969,130.84105,4325.2515,389.3809
Iran,IRN,1970,140.21553,4541.2197,897.1818
Iran,IRN,1971,96.00474,4838.7017,1009.21564
Iran,IRN,1972,145.827,5235.8115,1123.0879
Iran,IRN,1973,238.30836,6108.1436,1325.8407
Iran,IRN,1974,253.5195,6896.2305,1309.4332
Iran,IRN,1975,455.89938,7849.767,1296.797
Iran,IRN,1976,437.48697,8638.177,1418.2675
Iran,IRN,1977,429.43976,9724.579,1407.2719
Iran,IRN,1978,254.25781,9450.294,1055.9755
Iran,IRN,1979,355.0551,9620.241,1368.6515
Iran,IRN,1980,361.1436,8574.222,1177.3949
Iran,IRN,1981,287.0077,8118.793,1217.5138
Iran,IRN,1982,368.67422,8420.677,1588.0228
Iran,IRN,1983,335.775,9895.533,1751.9109
Iran,IRN,1984,250.49089,10336.636,1967.8253
Iran,IRN,1985,237.90092,10967.445,2049.3386
Iran,IRN,1986,226.42119,9778.477,1902.445
Iran,IRN,1987,215.54898,9869.833,2253.943
Iran,IRN,1988,215.7282,9600.1045,2373.2534
Iran,IRN,1989,153.96031,10003.617,2911.1587
Iran,IRN,1990,148.06659,9915.312,4086.2212
Iran,IRN,1991,203.34218,10114.458,4575.035
Iran,IRN,1992,174.9226,10621.827,5140.18
Iran,IRN,1993,213.64595,11575.584,2763.4585
Iran,IRN,1994,213.68141,11910.879,4351.9136
Iran,IRN,1995,197.46747,11557.699,5241.8945
Iran,IRN,1996,203.87433,11972.202,6084.475
Iran,IRN,1997,206.01622,12134.517,6362.3584
Iran,IRN,1998,236.19328,11598.576,7284.9526
Iran,IRN,1999,221.24757,11667.602,8526.228
Iran,IRN,2000,231.28845,11834.9,9068.798
Iran,IRN,2001,222.90262,11994.686,9978.68
Iran,IRN,2002,209.15134,11980.442,11617.952
Iran,IRN,2003,224.51962,11923.876,11813.271
Iran,IRN,2004,231.26027,12292.003,13503.293
Iran,IRN,2005,257.93814,12968.379,13827.774
Iran,IRN,2006,245.15726,13916.853,14841.509
Iran,IRN,2007,251.87418,13814.737,16392.86
Iran,IRN,2008,186.03694,14044.305,17156.227
Iran,IRN,2009,212.43903,13490.863,18136.375
Iran,IRN,2010,198.38663,12409.852,19156.428
Iran,IRN,2011,217.43109,12488.916,20066.37
Iran,IRN,2012,168.99785,12705.505,19727.982
Iran,IRN,2013,212.67107,13369.189,19607.008
Iran,IRN,2014,237.75188,12165.336,21685.508
Iran,IRN,2015,221.92593,10471.789,22498.787
Iran,IRN,2016,211.16017,10197.869,23565.95
Iran,IRN,2017,226.90749,10361.14,24259.367
Iran,IRN,2018,237.91508,10686.728,24836.422
Iran,IRN,2019,237.40045,10965.683,25228.62
Iran,IRN,2020,236.07103,10248.992,26841.162
Iran,IRN,2021,233.73044,10257.538,27423.73
Iraq,IRQ,1965,0,2184.2327,572.0298
Iraq,IRQ,1966,0,2259.9102,674.1385
Iraq,IRQ,1967,0,2340.385,519.6353
Iraq,IRQ,1968,0,2428.1116,503.21442
Iraq,IRQ,1969,0,2512.4868,763.8701
Iraq,IRQ,1970,0,3183.824,755.2472
Iraq,IRQ,1971,0,3296.9321,865.34265
Iraq,IRQ,1972,0,3876.2761,845.3633
Iraq,IRQ,1973,0,3666.153,795.1517
Iraq,IRQ,1974,0,3488.272,706.386
Iraq,IRQ,1975,0,3371.9011,1058.9508
Iraq,IRQ,1976,0,3994.963,1429.036
Iraq,IRQ,1977,0,4572.065,902.4859
Iraq,IRQ,1978,0,4274.3022,904.81726
Iraq,IRQ,1979,0,5048.453,1256.9677
Iraq,IRQ,1980,0,6383.1475,891.3185
Iraq,IRQ,1981,0,6188.6655,418.7025
Iraq,IRQ,1982,0,6213.538,446.5123
Iraq,IRQ,1983,0,7144.326,299.58926
Iraq,IRQ,1984,0,7640.2637,364.50452
Iraq,IRQ,1985,0,8466.724,512.5728
Iraq,IRQ,1986,0,9196.629,911.8648
Iraq,IRQ,1987,0,9118.641,2146.3408
Iraq,IRQ,1988,0,9685.652,3131.742
Iraq,IRQ,1989,0,10719.69,3512.951
Iraq,IRQ,1990,0,10542.469,2141.1924
Iraq,IRQ,1991,0,7008.828,926.238
Iraq,IRQ,1992,0,10734.943,1172.9235
Iraq,IRQ,1993,0,13910.966,1255.453
Iraq,IRQ,1994,0,15002.366,1487.302
Iraq,IRQ,1995,0,14326.727,1437.5487
Iraq,IRQ,1996,0,13949.053,1422.4095
Iraq,IRQ,1997,0,16543.092,1297.5366
Iraq,IRQ,1998,0,11532.265,1215.6511
Iraq,IRQ,1999,0,7689.817,1268.2229
Iraq,IRQ,2000,0,11502.16,1215.038
Iraq,IRQ,2001,0,12717.559,1031.2415
Iraq,IRQ,2002,0,11687.742,853.9213
Iraq,IRQ,2003,0,10176.294,547.4932
Iraq,IRQ,2004,0,10767.621,341.0035
Iraq,IRQ,2005,0,9775.168,479.9871
Iraq,IRQ,2006,0,9399.776,476.55103
Iraq,IRQ,2007,0,8507.684,1585.0719
Iraq,IRQ,2008,0,9346.77,2210.1238
Iraq,IRQ,2009,0,8685.718,2262.445
Iraq,IRQ,2010,0,9564.665,2282.1963
Iraq,IRQ,2011,0,9851.512,1946.3546
Iraq,IRQ,2012,0,10381.225,1872.5669
Iraq,IRQ,2013,0,11010.858,1993.3188
Iraq,IRQ,2014,0,10001.945,2049.4026
Iraq,IRQ,2015,0,9411.638,1933.6653
Iraq,IRQ,2016,0,10120.125,2557.133
Iraq,IRQ,2017,0,10296.369,2884.0288
Iraq,IRQ,2018,0,11943.064,3596.993
Iraq,IRQ,2019,0,9842.44,4689.772
Iraq,IRQ,2020,0,8406.488,4344.0444
Iraq,IRQ,2021,,9416.719,3926.7156
Ireland,IRL,1965,12745.523,9999.342,0
Ireland,IRL,1966,14445.174,11120.147,0
Ireland,IRL,1967,15298.258,12382.539,0
Ireland,IRL,1968,18574.129,13692.678,0
Ireland,IRL,1969,17577.4,14792.794,0
Ireland,IRL,1970,8511.744,16484.75,0
Ireland,IRL,1971,8036.8906,18014.8,0
Ireland,IRL,1972,7370.052,19537.018,0
Ireland,IRL,1973,7075.953,20839.635,0
Ireland,IRL,1974,7512.5117,20320.02,0
Ireland,IRL,1975,6264.4478,19574.635,0
Ireland,IRL,1976,6345.112,19584.31,0
Ireland,IRL,1977,6546.353,20572.424,0
Ireland,IRL,1978,6097.2114,21749.18,0
Ireland,IRL,1979,6897.7075,22513.145,824.1216
